id,title,end,entity_group,score,start,word
6863,Lichterketten-Malu warnt vor der AfD,18.0,PER,0.822962760925293,0.0,Lichterketten-Malu
6863,Lichterketten-Malu warnt vor der AfD,36.0,ORG,0.99988853931427,33.0,AfD
6864,#Asylwende: Merkel will mehr Geld für Rentner - Asylbewerber sollen nur noch Sachleistungen beziehen,18.0,PER,0.9977007508277893,12.0,Merkel
6865,Die CDU hat schon lange vor Merkel ihre Werte verraten,7.0,ORG,0.999970555305481,4.0,CDU
6865,Die CDU hat schon lange vor Merkel ihre Werte verraten,34.0,PER,0.9971355199813843,28.0,Merkel
6867,Spargelernte: Junge Migrantenstecher vor - deutsche Mädels seid berrreit!,51.0,MISC,0.9999512434005737,43.0,deutsche
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,14.0,PER,0.8629257678985596,8.0,Ischia
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,19.0,PER,0.5021515488624573,16.0,Jun
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,23.0,MISC,0.5252254009246826,19.0,cker
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,42.0,MISC,0.9999253153800964,33.0,Niederbay
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,56.0,PER,0.99998539686203,45.0,Manfred Web
6868,Goodbye Ischias-Juncker - rettet Niederbayer Manfred Weber die EU?,65.0,ORG,0.9997265934944153,63.0,EU
6870,Die Satansmorde der „Manson Family“ & die fragwürdige Rolle des Star-Regisseurs Roman Polanski,24.0,MISC,0.4398106038570404,21.0,Man
6870,Die Satansmorde der „Manson Family“ & die fragwürdige Rolle des Star-Regisseurs Roman Polanski,34.0,ORG,0.4637082815170288,24.0,son Family
6870,Die Satansmorde der „Manson Family“ & die fragwürdige Rolle des Star-Regisseurs Roman Polanski,94.0,PER,0.9999753832817078,80.0,Roman Polanski
6871,Ist Deutsch als Amtssprache noch zeitgemäß?,11.0,MISC,0.9998464584350586,4.0,Deutsch
6872,Die guten Menschen aus der Pfalz gegen Myriam Kern,32.0,LOC,0.9918555021286011,27.0,Pfalz
6872,Die guten Menschen aus der Pfalz gegen Myriam Kern,50.0,PER,0.9999836087226868,39.0,Myriam Kern
6873,"Wenn zwei das Gleiche lügen: ""Gewalt von Zuwanderern gegen Deutsche nimmt zu""",67.0,MISC,0.9999295473098755,59.0,Deutsche
6874,Wendepunkt Frankfurt: Widerstand ist Pflicht!,20.0,LOC,0.9999725818634033,11.0,Frankfurt
6875,"Mimimi: Polizeigewerkschaft jammert ""Asylantrag von Clan-Chef Miri Schlag ins Gesicht für Polizisten""",66.0,PER,0.9998816251754761,62.0,Miri
6877,Internationale Anti-Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,13.0,MISC,0.9996470212936401,0.0,International
6877,Internationale Anti-Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,19.0,MISC,0.9813516736030579,15.0,Anti
6877,Internationale Anti-Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,23.0,MISC,0.9695646166801453,20.0,Ras
6877,Internationale Anti-Rassismus-Wochen in Heidelberg: Kuscheln mit Corona – Flüchtlingshelfer vor!,50.0,LOC,0.9999709129333496,40.0,Heidelberg
6878,#SeaWatch3 – Die Heuchelei der Dauerempörten,10.0,MISC,0.9625951051712036,1.0,SeaWatch3
6880,"Migranten bringen ""weiße Pest"": 48 Tuberkulose-Infizierte an einer Gemeinschaftsschule in Karlsruhe",99.0,LOC,0.9999531507492065,90.0,Karlsruhe
6881,„Wir brauchen eine möglichst hohe Störung der öffentlichen Ordnung!“ – Klimaaktivistin Carola Rackete ruft zu „ZIVILEM UNGEHORSAM & MASSENPROTESTEN“ auf!,101.0,PER,0.9999892115592957,87.0,Carola Rackete
6882,Internationale Wochen gegen Rassismus wegen Corona abgesagt!,13.0,MISC,0.9996888637542725,0.0,International
6883,Grönemeyer: Der gute Mensch von London,10.0,PER,0.9999690055847168,0.0,Grönemeyer
6883,Grönemeyer: Der gute Mensch von London,38.0,LOC,0.9999169111251831,32.0,London
6884,Gedanken zu Black Lives Matter: Instant-Wohlstand hat seinen Preis,22.0,MISC,0.9995574951171875,12.0,Black Live
6884,Gedanken zu Black Lives Matter: Instant-Wohlstand hat seinen Preis,30.0,MISC,0.9947486519813538,24.0,Matter
6885,AfD kritisiert geplante Taschengelderhöhung für Asylbewerber,3.0,ORG,0.9999685287475586,0.0,AfD
6887,Lucke hält AfD für nicht mehr wählbar und glaubt an Wiedereinzug in EU-Parlament,5.0,PER,0.9999627470970154,0.0,Lucke
6887,Lucke hält AfD für nicht mehr wählbar und glaubt an Wiedereinzug in EU-Parlament,14.0,ORG,0.9999719858169556,11.0,AfD
6887,Lucke hält AfD für nicht mehr wählbar und glaubt an Wiedereinzug in EU-Parlament,70.0,MISC,0.8976604342460632,68.0,EU
6887,Lucke hält AfD für nicht mehr wählbar und glaubt an Wiedereinzug in EU-Parlament,76.0,ORG,0.9150199890136719,71.0,Parla
6889,NATO muss Libyen dringend nochmal bombardieren,4.0,ORG,0.9999735355377197,0.0,NATO
6889,NATO muss Libyen dringend nochmal bombardieren,16.0,LOC,0.9990028738975525,10.0,Libyen
6890,"Ibrahim #Miri, der deutsche Robin Hood mit Migrationshintergrund",13.0,PER,0.9980078935623169,0.0,Ibrahim #Miri
6890,"Ibrahim #Miri, der deutsche Robin Hood mit Migrationshintergrund",27.0,MISC,0.9999665021896362,19.0,deutsche
6890,"Ibrahim #Miri, der deutsche Robin Hood mit Migrationshintergrund",37.0,PER,0.9872323870658875,28.0,Robin Hoo
6891,Kita-Kollaps in Berlin – was verschweigt die Presse?,22.0,LOC,0.9999711513519287,16.0,Berlin
6896,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren | Teil 2",13.0,MISC,0.7956293225288391,0.0,International
6896,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren | Teil 2",51.0,LOC,0.9999772310256958,41.0,Heidelberg
6896,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren | Teil 2",61.0,MISC,0.9999219179153442,53.0,Deutsche
6898,Gutmensch gab Flüchtling eine Bleibe: Mohammed O. ermordet seinen deutschen Freund und Helfer,48.0,PER,0.9999657869338989,38.0,Mohammed O
6898,Gutmensch gab Flüchtling eine Bleibe: Mohammed O. ermordet seinen deutschen Freund und Helfer,75.0,MISC,0.9999748468399048,66.0,deutschen
6902,"Salvini attackiert EU-Parlament: „Ihr schafft es nicht mehr, die Gehirne der Menschen zu kaufen!“",7.0,PER,0.9999148845672607,0.0,Salvini
6902,"Salvini attackiert EU-Parlament: „Ihr schafft es nicht mehr, die Gehirne der Menschen zu kaufen!“",31.0,ORG,0.9993880391120911,19.0,EU-Parlament
6914,Internationaler Frauentag – alle meine Marie Antoinettes,56.0,PER,0.8682055473327637,39.0,Marie Antoinettes
6924,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren",13.0,MISC,0.7031476497650146,0.0,International
6924,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren",51.0,LOC,0.9999721050262451,41.0,Heidelberg
6924,"Internationale Wochen gegen Rassismus in Heidelberg: Deutsche finanzieren, Migranten profitieren",61.0,MISC,0.9999070167541504,53.0,Deutsche
6925,"Die EU erklärt den Völkern den Krieg: Strategiepapier für die Bekämpfung der ""Rechtspopulisten""",6.0,ORG,0.9859718680381775,4.0,EU
6931,Offener Brief an die Deutsche Bahn: „Bist Du schon in Afrika oder deutschtümelst Du noch?,34.0,ORG,0.9999790191650391,21.0,Deutsche Bahn
6931,Offener Brief an die Deutsche Bahn: „Bist Du schon in Afrika oder deutschtümelst Du noch?,60.0,LOC,0.9999656677246094,54.0,Afrika
6931,Offener Brief an die Deutsche Bahn: „Bist Du schon in Afrika oder deutschtümelst Du noch?,73.0,MISC,0.9998767375946045,66.0,deutsch
6935,"Amerikanische Ureinwohner als Vorbild, um Deutschlands Kolonialisierung zu stoppen",8.0,MISC,0.9766389727592468,0.0,Amerikan
6935,"Amerikanische Ureinwohner als Vorbild, um Deutschlands Kolonialisierung zu stoppen",53.0,LOC,0.999981164932251,42.0,Deutschland
6938,Kann Salvini die Gunst der Stunde nutzen oder wird er beseitigt?,12.0,PER,0.9999505281448364,5.0,Salvini
6952,"Wo sind all die Homosexuellen hin? Oder: Viel Glück, Mila – Du wirst es brauchen.",57.0,PER,0.9999409914016724,53.0,Mila
6969,Breite EU-Diffamierungs-Pressekampagne gegen Gelbwesten: Alles Antisemiten!,10.0,MISC,0.9971561431884766,7.0,EU-
6969,Breite EU-Diffamierungs-Pressekampagne gegen Gelbwesten: Alles Antisemiten!,71.0,MISC,0.9993165731430054,67.0,semi
6973,"Das Ende der Migration, Globalisierung und Ausbeutung – Coronas Segnungen",62.0,PER,0.9967997074127197,56.0,Corona
6985,"Wer in Deutschland jährlich 40 Mrd. Asylkosten verpulvert, darf ruhig mehr zahlen!",18.0,LOC,0.997512698173523,7.0,Deutschland
6998,Mit zweierlei Maß: Karsten H. und sein verlorener Sohn,28.0,PER,0.9999904632568359,19.0,Karsten H
7042,"Das Ende der Migration, Globalisierung und Ausbeutung – Coronas Segnungen",62.0,PER,0.9967997074127197,56.0,Corona
7043,"Salvini über kriminelle Migranten: ""Werft diese Verbrecher aus Italien raus !""",7.0,PER,0.9999809265136719,0.0,Salvini
7043,"Salvini über kriminelle Migranten: ""Werft diese Verbrecher aus Italien raus !""",70.0,LOC,0.9999078512191772,63.0,Italien
7044,IOM-Migrationslobbyismus ohne Verstand,4.0,MISC,0.9998134970664978,0.0,IOM-
7045,EU-Kommission setzt noch vor der Wahl massive Anreize für mehr Migration,13.0,ORG,0.9840555191040039,0.0,EU-Kommission
7046,"Bombenanschläge & Gangkriminalität: ""Schweden hat die Kontrolle verloren""",45.0,LOC,0.9999335408210754,37.0,Schweden
7047,Fachkräfteeinwanderungsgesetz: Kein Segen für Deutschland,57.0,LOC,0.9999285936355591,46.0,Deutschland
7048,Internationaler Frauentag – alle meine Marie Antoinettes,56.0,PER,0.8682055473327637,39.0,Marie Antoinettes
7049,UN-Flüchtlingskommissar: EU ist nicht auf erneute Migrationskrise vorbereitet,4.0,MISC,0.9704790115356445,0.0,UN-F
7049,UN-Flüchtlingskommissar: EU ist nicht auf erneute Migrationskrise vorbereitet,9.0,MISC,0.7580705881118774,6.0,cht
7049,UN-Flüchtlingskommissar: EU ist nicht auf erneute Migrationskrise vorbereitet,27.0,LOC,0.9961586594581604,25.0,EU
7050,"Fast 11.000 Flüchtlinge kamen durch ""Resettlement"" und Hilfsprogramme nach Deutschland",86.0,LOC,0.9998785257339478,75.0,Deutschland
7052,"Orban: EVP-Politiker sind ""nützliche Idioten"" der Linken",5.0,PER,0.9999113082885742,0.0,Orban
7052,"Orban: EVP-Politiker sind ""nützliche Idioten"" der Linken",10.0,MISC,0.9997057914733887,7.0,EVP
7053,Erdogan sieht ein Komplott zur Einkreisung der türkischen Ambitionen,7.0,PER,0.9999314546585083,0.0,Erdogan
7053,Erdogan sieht ein Komplott zur Einkreisung der türkischen Ambitionen,51.0,MISC,0.9998599290847778,47.0,türk
7054,Deutschland: Weniger Abschiebungen,11.0,LOC,0.9990103244781494,0.0,Deutschland
7055,Migranten in Schweden haben es am Arbeitsmarkt schwerer als in anderen skandinavischen Ländern,21.0,LOC,0.9989357590675354,13.0,Schweden
7055,Migranten in Schweden haben es am Arbeitsmarkt schwerer als in anderen skandinavischen Ländern,80.0,MISC,0.9579983353614807,71.0,skandinav
7056,Rackete fordert Migranten-Aufnahme aus Libyen,45.0,LOC,0.9998415112495422,39.0,Libyen
7057,Endstation EU: Starker Anstieg von Migranten aus der Türkei festgestellt,13.0,LOC,0.9985709190368652,11.0,EU
7057,Endstation EU: Starker Anstieg von Migranten aus der Türkei festgestellt,59.0,LOC,0.9998809099197388,53.0,Türkei
7058,Menschenhandel und Infiltration von Dschihadisten - ein potenzielles Risiko für Europa,86.0,LOC,0.9998751878738403,80.0,Europa
7060,"2018: Fast 1,6 Millionen Zuzüge nach Deutschland",48.0,LOC,0.9998418092727661,37.0,Deutschland
7061,Die sieben Jahre Lügen über Assange werden jetzt nicht aufhören,35.0,PER,0.9983742833137512,28.0,Assange
7062,Österreichs Innenminister warnt vor einer neuen massiven Migrationsbewegung,10.0,LOC,0.9996832609176636,0.0,Österreich
7063,"""Ankündigungsminister"" - Weidel kritisiert Seehofer scharf",31.0,PER,0.9999768733978271,25.0,Weidel
7063,"""Ankündigungsminister"" - Weidel kritisiert Seehofer scharf",51.0,PER,0.9999771118164062,43.0,Seehofer
7065,"Schweden fordert Sanktionierung von EU-Staaten, die gegen Masseneinwanderung sind",8.0,LOC,0.9981610178947449,0.0,Schweden
7065,"Schweden fordert Sanktionierung von EU-Staaten, die gegen Masseneinwanderung sind",39.0,MISC,0.835971474647522,36.0,EU-
7066,"Dänischer Einwanderungsminister: Die Integrationspolitik ist ein ""Fiasko""",3.0,MISC,0.9957356452941895,0.0,Dän
7067,"Maaßen: Deutschland habe ""grundlegende Schwierigkeiten"" wie ein Schwellenland",6.0,PER,0.9864027500152588,0.0,Maaßen
7067,"Maaßen: Deutschland habe ""grundlegende Schwierigkeiten"" wie ein Schwellenland",19.0,LOC,0.9999233484268188,8.0,Deutschland
7068,Ausländerkriminalität: Auch die USA haben ein Problem,35.0,LOC,0.9999487400054932,32.0,USA
7069,Baerbock fordert neues Flüchtlingsabkommen mit der Türkei,8.0,PER,0.9997057914733887,0.0,Baerbock
7069,Baerbock fordert neues Flüchtlingsabkommen mit der Türkei,57.0,LOC,0.9967300891876221,51.0,Türkei
7070,Ist der Trump-Ermittler der Sohn des verschollenen Gestapo-Chefs Heinrich Müller?,14.0,MISC,0.9985899925231934,8.0,Trump-
7070,Ist der Trump-Ermittler der Sohn des verschollenen Gestapo-Chefs Heinrich Müller?,58.0,MISC,0.9996254444122314,51.0,Gestapo
7070,Ist der Trump-Ermittler der Sohn des verschollenen Gestapo-Chefs Heinrich Müller?,80.0,PER,0.999988317489624,65.0,Heinrich Müller
7071,Syrien: Die CIA konspiriert weiter mit dem IS,6.0,LOC,0.9991642236709595,0.0,Syrien
7071,Syrien: Die CIA konspiriert weiter mit dem IS,15.0,ORG,0.9999697208404541,12.0,CIA
7071,Syrien: Die CIA konspiriert weiter mit dem IS,45.0,ORG,0.9999518394470215,43.0,IS
7072,"Viktor Orban: ""Unsere christliche Zivilisation steht auf dem Spiel""",12.0,PER,0.999964714050293,0.0,Viktor Orban
7073,Gegenwind für Angela Merkel – Donald Trump feuert einen Schuss vor den Bug der deutschen Kanzlerin,27.0,PER,0.9981987476348877,14.0,Angela Merkel
7073,Gegenwind für Angela Merkel – Donald Trump feuert einen Schuss vor den Bug der deutschen Kanzlerin,42.0,PER,0.9998496770858765,30.0,Donald Trump
7073,Gegenwind für Angela Merkel – Donald Trump feuert einen Schuss vor den Bug der deutschen Kanzlerin,88.0,MISC,0.9999048709869385,79.0,deutschen
7074,Dänemark: Tristes Lagerleben für abgelehnte Asylbewerber,8.0,LOC,0.9998939037322998,0.0,Dänemark
7076,Weniger Asylbewerber und Geduldete in Deutschland - Linke fordert Grenzöffnung,49.0,LOC,0.999956488609314,38.0,Deutschland
7077,"Annexion des Golan: Vertriebene, ethnische Säuberungen und der Besatzer Israel",18.0,LOC,0.9999584555625916,13.0,Golan
7077,"Annexion des Golan: Vertriebene, ethnische Säuberungen und der Besatzer Israel",78.0,ORG,0.8789843320846558,72.0,Israel
7078,Boostedt: Polizei verschweigt Statistik zu Straftaten durch Asylbewerber,8.0,PER,0.9996607899665833,0.0,Boostedt
7079,AKK will sämtliche Entscheidungen seit Beginn der Flüchtlingskrise diskutieren,3.0,ORG,0.9999721646308899,0.0,AKK
7080,NRW: Geduldete sollen nach 5 Jahren unbefristeten Aufenthalt bekommen,3.0,LOC,0.9996647834777832,0.0,NRW
7081,Migrantenabwehr: Trump sendet mehr Truppen zur Südgrenze,22.0,PER,0.9995731711387634,17.0,Trump
7082,Quizfrage: Wie viele illegale Migranten leben in Deutschland?,60.0,LOC,0.9998067021369934,49.0,Deutschland
7084,Spanien: Migrantenzustrom stieg um 131 Prozent an,7.0,LOC,0.9999357461929321,0.0,Spanien
7085,Arbeitsmarkt & Sozialsysteme: Deutschland braucht keine Zuwanderung,41.0,LOC,0.9999009370803833,30.0,Deutschland
7086,Junge Araber - auswanderungswillig wie noch nie zuvor,10.0,MISC,0.9991652965545654,6.0,Arab
7087,Das Dogma der obligatorischen Aufnahme von Migranten bringt Europa um,66.0,LOC,0.9999189376831055,60.0,Europa
7088,Die Nettozuwanderung nach Deutschland sinkt weiter,37.0,LOC,0.9998369216918945,26.0,Deutschland
7089,Salvini und Le Pen: Treffen für den Neustart Europas,7.0,PER,0.9997584223747253,0.0,Salvini
7089,Salvini und Le Pen: Treffen für den Neustart Europas,18.0,PER,0.9970822334289551,12.0,Le Pen
7089,Salvini und Le Pen: Treffen für den Neustart Europas,51.0,LOC,0.9999029636383057,45.0,Europa
7091,Plan Internationals‘ Umfrage zum Sicherheitsgefühl von Mädchen und Frauen – ein Kommentar,19.0,ORG,0.8875017762184143,0.0,Plan Internationals
7092,EU-Parlament: Resolution zur Wiedergutmachung für Kolonialismus und Rassismus verabschiedet,12.0,ORG,0.9855826497077942,0.0,EU-Parlament
7093,Migrationskrise: Mexiko verlegt 15.000 Soldaten an US-Grenze,23.0,LOC,0.9991798996925354,17.0,Mexiko
7093,Migrationskrise: Mexiko verlegt 15.000 Soldaten an US-Grenze,54.0,MISC,0.9841036796569824,51.0,US-
7094,Lehren aus Stuttgart: Den Kampf gegen Rechts intensivieren,20.0,LOC,0.999904990196228,11.0,Stuttgart
7095,Deutschland unattraktiv: BA warnt vor Rückgang der Arbeitsmigration aus EU-Ländern,11.0,LOC,0.9999661445617676,0.0,Deutschland
7095,Deutschland unattraktiv: BA warnt vor Rückgang der Arbeitsmigration aus EU-Ländern,27.0,ORG,0.9999769926071167,25.0,BA
7095,Deutschland unattraktiv: BA warnt vor Rückgang der Arbeitsmigration aus EU-Ländern,74.0,MISC,0.9991686344146729,72.0,EU
7096,Staatsversagen: Allein In Berlin gibt es 8.500 offene Haftbefehle,32.0,LOC,0.9850415587425232,26.0,Berlin
7097,Mexiko: In drei Monaten kamen 300.000 Migranten an,6.0,LOC,0.9999173879623413,0.0,Mexiko
7098,Nicht nur Libyen - auch in Algerien warten Migranten,16.0,LOC,0.9999568462371826,10.0,Libyen
7098,Nicht nur Libyen - auch in Algerien warten Migranten,35.0,LOC,0.9999491572380066,27.0,Algerien
7099,"Italiens Vize-Premier Matteo Salvini: Linke würden ""ein islamisches Kalifat in Europa"" schaffen",7.0,LOC,0.9997915625572205,0.0,Italien
7099,"Italiens Vize-Premier Matteo Salvini: Linke würden ""ein islamisches Kalifat in Europa"" schaffen",36.0,PER,0.9999759793281555,22.0,Matteo Salvini
7099,"Italiens Vize-Premier Matteo Salvini: Linke würden ""ein islamisches Kalifat in Europa"" schaffen",85.0,LOC,0.9999445676803589,79.0,Europa
7100,Sichere Herkunftsstaaten: Grüne blockieren weiter,31.0,ORG,0.9994141459465027,26.0,Grüne
7102,Guantanamo: Die Vereinigten Staaten des Einsperrens,10.0,LOC,0.9999297261238098,0.0,Guantanamo
7102,Guantanamo: Die Vereinigten Staaten des Einsperrens,26.0,LOC,0.9998072981834412,16.0,Vereinigte
7102,Guantanamo: Die Vereinigten Staaten des Einsperrens,35.0,LOC,0.999778687953949,28.0,Staaten
7105,"Dänische Politikerin: ""Wenn Schweden ein arabischer Staat wird, haben wir nicht mehr viel gemeinsam""",3.0,MISC,0.9995891451835632,0.0,Dän
7105,"Dänische Politikerin: ""Wenn Schweden ein arabischer Staat wird, haben wir nicht mehr viel gemeinsam""",36.0,LOC,0.9958827495574951,28.0,Schweden
7105,"Dänische Politikerin: ""Wenn Schweden ein arabischer Staat wird, haben wir nicht mehr viel gemeinsam""",45.0,MISC,0.5277803540229797,41.0,arab
7106,"Flüchtlingskrise 2.0: Orbán verspricht, Ungarn zu schützen",27.0,PER,0.9998561143875122,22.0,Orbán
7106,"Flüchtlingskrise 2.0: Orbán verspricht, Ungarn zu schützen",46.0,LOC,0.9985023736953735,40.0,Ungarn
7107,Orbán: EVP braucht Richtungsdebatte,5.0,PER,0.9991679191589355,0.0,Orbán
7107,Orbán: EVP braucht Richtungsdebatte,10.0,ORG,0.999970555305481,7.0,EVP
7108,Die Zahl der abzuschiebenden Migranten in Deutschland steigt weiter an,53.0,LOC,0.9995654225349426,42.0,Deutschland
7109,Österreich: Weniger Sozialhilfe bei schlechtem Deutsch,10.0,LOC,0.9985060691833496,0.0,Österreich
7109,Österreich: Weniger Sozialhilfe bei schlechtem Deutsch,54.0,MISC,0.9997310042381287,47.0,Deutsch
7110,"Palmer gegen Roth: ""Migration führt auch zu Problemen""",6.0,PER,0.98887038230896,0.0,Palmer
7110,"Palmer gegen Roth: ""Migration führt auch zu Problemen""",17.0,PER,0.9998515844345093,13.0,Roth
7111,Spargelernte: Junge Migrantenstecher vor - deutsche Mädels seid berrreit!,51.0,MISC,0.9999512434005737,43.0,deutsche
7113,Die Türkei wird Flüchtlinge aus Syrien nicht mehr stoppen,10.0,LOC,0.9984801411628723,4.0,Türkei
7113,Die Türkei wird Flüchtlinge aus Syrien nicht mehr stoppen,38.0,LOC,0.9992051720619202,32.0,Syrien
7115,"Orbán: ""Europa braucht Anführer, um es zu verteidigen, nicht um Migration zu organisieren""",5.0,PER,0.9999434947967529,0.0,Orbán
7115,"Orbán: ""Europa braucht Anführer, um es zu verteidigen, nicht um Migration zu organisieren""",14.0,LOC,0.9998424053192139,8.0,Europa
7116,Göring-Eckardt: Deutschland muss mehr Flüchtlinge aufnehmen,14.0,PER,0.9987245202064514,0.0,Göring-Eckardt
7116,Göring-Eckardt: Deutschland muss mehr Flüchtlinge aufnehmen,27.0,LOC,0.9998689889907837,16.0,Deutschland
7117,"Enttäuschte Unionsanhänger: Werte Union arbeitet an ""Rückkehrer-Programm""",39.0,ORG,0.9999661445617676,28.0,Werte Union
7119,Bundesregierung: Deutschland ist ein Einwanderungsland,15.0,ORG,0.9997419714927673,0.0,Bundesregierung
7119,Bundesregierung: Deutschland ist ein Einwanderungsland,28.0,LOC,0.9998629093170166,17.0,Deutschland
7120,Inzucht & Pädophilie - der Islam hat ein Problem,32.0,MISC,0.8492127656936646,27.0,Islam
7121,Europa: Süden macht sich auf in den Norden - Landflucht hält an,6.0,LOC,0.9998414516448975,0.0,Europa
7122,False Flag am Reichstag – Demo für Frieden oder nur vom System gesteuerte Scheinopposition?,19.0,LOC,0.6539002656936646,14.0,Reich
7123,Erdogan erpresst Europa mit Flüchtlingen,7.0,PER,0.9997338652610779,0.0,Erdogan
7123,Erdogan erpresst Europa mit Flüchtlingen,23.0,LOC,0.9998393058776855,17.0,Europa
7124,Röttgen: Neue Grenzkontrollen würden unser Scheitern bedeuten,7.0,PER,0.9999547004699707,0.0,Röttgen
7125,Horrorszenario: Deutschland auf dem Weg nach Jamaica,27.0,LOC,0.9998282194137573,16.0,Deutschland
7125,Horrorszenario: Deutschland auf dem Weg nach Jamaica,52.0,LOC,0.9999604821205139,45.0,Jamaica
7126,"""Zu viele Asylsuchende in Deutschland""",37.0,LOC,0.9993575215339661,26.0,Deutschland
7127,Amerikas schändlicher Krieg,7.0,LOC,0.9999158382415771,0.0,Amerika
7127,Amerikas schändlicher Krieg,27.0,MISC,0.7676435708999634,22.0,Krieg
7128,Anstieg der Asylanträge von Amerikanern um fast 50 Prozent,36.0,MISC,0.9998313188552856,28.0,Amerikan
7129,Bernd Lucke hält AfD nicht mehr für wählbar,11.0,PER,0.8989067077636719,0.0,Bernd Lucke
7129,Bernd Lucke hält AfD nicht mehr für wählbar,20.0,ORG,0.9999683499336243,17.0,AfD
7130,Migrantenkinderbande drangsaliert in schwedischer Kleinstadt die Nachbarschaft,43.0,MISC,0.9999096989631653,37.0,schwed
7131,Deutschland im Rassismus- und Rechtsextremismuswahn,11.0,LOC,0.9998212456703186,0.0,Deutschland
7132,"Dalai Lama: Europa wird ""muslimisch oder afrikanisch""",10.0,PER,0.9998907446861267,0.0,Dalai Lama
7132,"Dalai Lama: Europa wird ""muslimisch oder afrikanisch""",18.0,LOC,0.9999159574508667,12.0,Europa
7132,"Dalai Lama: Europa wird ""muslimisch oder afrikanisch""",31.0,MISC,0.9892135858535767,25.0,muslim
7132,"Dalai Lama: Europa wird ""muslimisch oder afrikanisch""",47.0,MISC,0.9966213703155518,41.0,afrika
7133,UNO-Flüchtlingshilfe fordert Änderung der EU-Flüchtlingspolitik,3.0,MISC,0.776067852973938,0.0,UNO
7133,UNO-Flüchtlingshilfe fordert Änderung der EU-Flüchtlingspolitik,5.0,ORG,0.6361591219902039,3.0,-F
7133,UNO-Flüchtlingshilfe fordert Änderung der EU-Flüchtlingspolitik,20.0,ORG,0.8757705688476562,15.0,hilfe
7133,UNO-Flüchtlingshilfe fordert Änderung der EU-Flüchtlingspolitik,44.0,MISC,0.9997218251228333,42.0,EU
7134,"Grüne, EKD & SeaWatch...",5.0,ORG,0.9999169707298279,0.0,Grüne
7134,"Grüne, EKD & SeaWatch...",10.0,ORG,0.999986469745636,7.0,EKD
7134,"Grüne, EKD & SeaWatch...",21.0,ORG,0.9999516606330872,13.0,SeaWatch
7135,Jeder fünfte Asylbewerber kommt legal und visafrei nach Europa,62.0,LOC,0.9998875856399536,56.0,Europa
7136,Paris: 500 Illegale besetzten Flughafen Charles de Gaulle,5.0,LOC,0.9999399185180664,0.0,Paris
7136,Paris: 500 Illegale besetzten Flughafen Charles de Gaulle,54.0,LOC,0.9975821375846863,40.0,Charles de Gau
7138,Katrin Göring-Eckardt und Julia Jäkel – und all meine anderen Marie Antoinettes,21.0,PER,0.9995320439338684,0.0,Katrin Göring-Eckardt
7138,Katrin Göring-Eckardt und Julia Jäkel – und all meine anderen Marie Antoinettes,37.0,PER,0.9997262358665466,26.0,Julia Jäkel
7138,Katrin Göring-Eckardt und Julia Jäkel – und all meine anderen Marie Antoinettes,79.0,PER,0.9596015810966492,62.0,Marie Antoinettes
7139,Habeck fordert Flüchtlingskontingente,6.0,PER,0.9999445080757141,0.0,Habeck
7140,Fachkräfte-Einwanderungsgesetz: Bundesregierung will Ausländer zur Jobsuche einreisen lassen,47.0,ORG,0.9508050680160522,32.0,Bundesregierung
7141,Syrien ruft Flüchtlinge nach Hause zurück,6.0,LOC,0.9992550015449524,0.0,Syrien
7142,Das Feuer von Notre Dame und die Zerstörung des christlichen Europas,24.0,LOC,0.999706506729126,14.0,Notre Dame
7142,Das Feuer von Notre Dame und die Zerstörung des christlichen Europas,67.0,LOC,0.9999649524688721,61.0,Europa
7143,Merkel hat 5.000 Kriegsverbrechern die Einreise nach Deutschland gewährt,6.0,PER,0.9994046688079834,0.0,Merkel
7143,Merkel hat 5.000 Kriegsverbrechern die Einreise nach Deutschland gewährt,64.0,LOC,0.9996910095214844,53.0,Deutschland
7144,Eine Bewertung der Trump-SOTU-Rede,30.0,MISC,0.994212806224823,19.0,Trump-SOTU-
7146,"""Schweden befindet sich im Krieg""",9.0,LOC,0.9997305274009705,1.0,Schweden
7147,"Ungarn: ""EU hat 2 Millionen Migranten mit Debitkarten im Wert von 1,55 Milliarden Euro ausgestattet""",6.0,LOC,0.9990491271018982,0.0,Ungarn
