id,title,end,entity_group,ner_score,start,word,linked_entity,linked_entity_language,nel_score,wikidata_id
6283,Flüchtlingsheim zwischen Kita und Kirche lässt  [START] Berliner [END]  erzürnen: Wir hätten uns eine Schule gewünscht,55.0,MISC,0.9999260902404784,47.0,Berliner,Berliner Dialekt,de,-0.24958312511444092,Q497778
6284,Getötete Tramperin  [START] Sophia [END] : Bruder hat vor Prozessbeginn klare Forderung,25.0,PER,0.9998860359191896,19.0,Sophia,Liste der Bewohner Entenhausens,de,-0.3619070053100586,Q42897
6285,Blabla [START] -Baerbock [END] : Die gefühlte Wirklichkeit der Grünen-Chefin,15.0,MISC,0.9540430307388306,6.0,-Baerbock,Bockbier,de,-0.4608135521411896,Q687737
6285,Blabla-Baerbock: Die gefühlte Wirklichkeit der  [START] Grünen [END] -Chefin,53.0,MISC,0.9999015927314758,47.0,Grünen,Bündnis 90/Die Grünen,de,-0.08318343758583069,Q49766
6287,"Jetzt blitzt es, bald kracht es: 6 Vorhersagen für eine neue  [START] Weltordnung [END]  nach Corona",72.0,MISC,0.985050082206726,61.0,Weltordnung,Weltordnung,de,-0.16577821969985962,Q23671927
6287,"Jetzt blitzt es, bald kracht es: 6 Vorhersagen für eine neue Weltordnung nach  [START] Corona [END] ",84.0,PER,0.974929690361023,78.0,Corona,Korona (Sonne),de,-0.4609888792037964,Q170754
6289, [START] Hamburg [END] : „Sea-Eye“ soll Flüchtlingsrettung in Hamburger Museum zeigen,7.0,LOC,0.9999668598175048,0.0,Hamburg,Hamburg,de,-0.0969170480966568,Q1055
6289,Hamburg: „ [START] Sea-Eye [END] “ soll Flüchtlingsrettung in Hamburger Museum zeigen,17.0,MISC,0.9668009877204896,10.0,Sea-Eye,Sea-Eye,de,-0.12253081798553467,Q42332399
6289,Hamburg: „Sea-Eye“ soll Flüchtlingsrettung in  [START] Hamburger Museum [END]  zeigen,62.0,LOC,0.9865164160728456,46.0,Hamburger Museum,Museum für Hamburgische Geschichte,de,-0.206202894449234,Q665171
6290,5 Jahre danach: Lehren aus der  [START] Kölner Silvester [END] nacht,47.0,MISC,0.9490453600883484,31.0,Kölner Silvester,Silvester,de,-0.27365049719810486,Q11269
6291,Flüchtlinge bekommen Werkzeug und Tränengas: Jetzt droht großer Grenzsturm auf  [START] Polen [END] ,84.0,LOC,0.9997288584709167,79.0,Polen,Polen,de,-0.11209277808666229,Q36
6292, [START] Berlin [END] : Migrationspaket passiert den Bundesrat - mit viel Kritik,6.0,LOC,0.9999479055404664,0.0,Berlin,Berlin,de,-0.10953488200902939,Q64
6293, [START] Angela Merkel [END] s letzter Tag! Ihre Abschiedsworte an Angela Merkel,13.0,PER,0.9989781975746156,0.0,Angela Merkel,Angela Merkel,de,-0.08872835338115692,Q567
6293,Angela Merkels letzter Tag! Ihre Abschiedsworte an  [START] Angela Merkel [END] ,64.0,PER,0.9983620047569276,51.0,Angela Merkel,Angela Merkel,de,-0.08626758307218552,Q567
6294,Flüchtlinge nennen Lager auf  [START] gri [END] echischer Insel ihre „Hölle“ - was passieren muss - Video,32.0,LOC,0.6685187220573425,29.0,gri,Gri,de,-0.19174440205097198,Q416780
6294,Flüchtlinge nennen Lager auf gri [START] ech [END] ischer Insel ihre „Hölle“ - was passieren muss - Video,35.0,MISC,0.6732442378997803,32.0,ech,Graz,de,-0.49368152022361755,Q13298
6295,Über Leben: Sechs  [START] Jude [END] n erzählen über ihre mitunter komplizierte Beziehung zu Deutschland,22.0,MISC,0.9935835003852844,18.0,Jude,Juden,de,-0.11111340671777725,Q7325
6295,Über Leben: Sechs Juden erzählen über ihre mitunter komplizierte Beziehung zu  [START] Deutschland [END] ,89.0,LOC,0.9999350309371948,78.0,Deutschland,Deutschland,de,-0.11425193399190903,Q183
6296,Bericht aus  [START] Moskau [END]  alarmiert Behörden: Der IS ruft zu Explosionen in Mietwohnungen auf,18.0,LOC,0.9999738335609436,12.0,Moskau,Moskau,de,-0.08677367866039276,Q649
6296,Bericht aus Moskau alarmiert Behörden: Der  [START] IS [END]  ruft zu Explosionen in Mietwohnungen auf,45.0,ORG,0.999901533126831,43.0,IS,Islamischer Staat (Organisation),de,-0.08805395662784576,Q2429253
6298, [START] CDU [END]  will Flüchtlingspolitik von 2015 aufarbeiten – ohne Merkel,3.0,ORG,0.9999794960021972,0.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.08382833749055862,Q49762
6298,CDU will Flüchtlingspolitik von 2015 aufarbeiten – ohne  [START] Merkel [END] ,62.0,PER,0.999531865119934,56.0,Merkel,Angela Merkel,de,-0.07528187334537506,Q567
6299,Internes Papier enthüllt:  [START] SPD [END]  will mehr Flüchtlinge nach Deutschland holen,29.0,ORG,0.999985933303833,26.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.15120728313922882,Q49768
6299,Internes Papier enthüllt: SPD will mehr Flüchtlinge nach  [START] Deutschland [END]  holen,68.0,LOC,0.9999282360076904,57.0,Deutschland,Deutschland,de,-0.11079645901918411,Q183
6300, [START] Wagenknecht [END]  und ihre Deal-These: Eine Linke hat die Ampel durchschaut,11.0,PER,0.9999392032623292,0.0,Wagenknecht,Wagenknecht,de,-0.11487012356519699,Q1327585
6301, [START] US- [END] Senat ohne Einigung im Haushaltsstreit - Shutdown geht weiter,3.0,MISC,0.8869869709014893,0.0,US-,Vereinigte Staaten,de,-0.09718143939971924,Q30
6301,US- [START] Sen [END] at ohne Einigung im Haushaltsstreit - Shutdown geht weiter,6.0,ORG,0.6019497513771057,3.0,Sen,Senat der Vereinigten Staaten,de,-0.15921913087368011,Q66096
6302,"Studie räumt mit Vorurteilen über Migranten auf und zeigt, wie  [START] EU [END]  reagieren sollte",65.0,LOC,0.9951322674751282,63.0,EU,Europäische Union,de,-0.13515742123126984,Q458
6303,Ermittlungen zu  [START] russische [END] n Einmischungen in US-Wahlkampf sollen vor Abschluss stehen,25.0,MISC,0.9994826316833496,16.0,russische,Russland,de,-0.2053496539592743,Q159
6303,Ermittlungen zu russischen Einmischungen in  [START] US- [END] Wahlkampf sollen vor Abschluss stehen,47.0,MISC,0.9997020959854126,44.0,US-,Vereinigte Staaten,de,-0.09106605499982834,Q30
6307,Krieg der Bilder:  [START] Polen [END]  und Belarus treiben an der Grenze ein widerliches Spiel,23.0,LOC,0.9992020726203918,18.0,Polen,Polen,de,-0.15369674563407898,Q36
6307,Krieg der Bilder: Polen und  [START] Belarus [END]  treiben an der Grenze ein widerliches Spiel,35.0,LOC,0.9990509152412416,28.0,Belarus,Weißrussland,de,-0.07162963598966599,Q184
6308,Umbruch oder weiter so? Bei  [START] CDU- [END] Wahl steht auch Merkels Kanzlerschaft zur Abstimmung,32.0,MISC,0.9988448023796082,28.0,CDU-,Christlich Demokratische Union Deutschlands,de,-0.08837703615427017,Q49762
6308,Umbruch oder weiter so? Bei CDU-Wahl steht auch  [START] Merkel [END] s Kanzlerschaft zur Abstimmung,54.0,PER,0.9995081424713136,48.0,Merkel,Angela Merkel,de,-0.08430404961109161,Q567
6309,"Peinlich, dass der  [START] EU [END]  für Menschenhändler Lukaschenko nur ein Shopping-Verbot einfällt",21.0,ORG,0.9802749752998352,19.0,EU,Europäische Union,de,-0.13098958134651184,Q458
6309,"Peinlich, dass der EU für Menschenhändler  [START] Lukaschenko [END]  nur ein Shopping-Verbot einfällt",53.0,PER,0.9999728202819824,42.0,Lukaschenko,Aljaksandr Lukaschenka,de,-0.13770776987075806,Q2866
6310, [START] Giffey [END]  macht's vor: Ohne Ruck nach rechts wird die SPD keine Volkspartei mehr,6.0,PER,0.9999273419380188,0.0,Giffey,Herbert Giffei,de,-1.6898000240325928,Q44417398
6310,Giffey macht's vor: Ohne Ruck nach rechts wird die  [START] SPD [END]  keine Volkspartei mehr,54.0,ORG,0.9999706745147704,51.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.17617784440517426,Q49768
6311, [START] Merz [END]  ist nicht alleine: In der Union beginnt der Kampf gegen die Merkelianer,4.0,PER,0.9999298453330994,0.0,Merz,Merz,de,-0.19329078495502472,Q415927
6311,Merz ist nicht alleine: In der Union beginnt der Kampf gegen die  [START] Merkelian [END] er,74.0,MISC,0.9591562747955322,65.0,Merkelian,Liste der Star-Wars-Romane und -Anthologien,de,-0.5900279879570007,Q783985
6312," [START] Ungarn [END] , Tschechien und Polen haben in Flüchtlingskrise EU-Recht gebrochen",6.0,LOC,0.9997066855430604,0.0,Ungarn,Ungarn,de,-0.10346569120883942,Q28
6312,"Ungarn,  [START] Tschechi [END] en und Polen haben in Flüchtlingskrise EU-Recht gebrochen",16.0,LOC,0.999603509902954,8.0,Tschechi,Tschechien,de,-0.2945917546749115,Q213
6312,"Ungarn, Tschechien und  [START] Polen [END]  haben in Flüchtlingskrise EU-Recht gebrochen",28.0,LOC,0.9997965693473816,23.0,Polen,Polen,de,-0.09692993015050888,Q36
6312,"Ungarn, Tschechien und Polen haben in Flüchtlingskrise  [START] EU [END] -Recht gebrochen",57.0,MISC,0.9999347925186156,55.0,EU,Europäische Union,de,-0.156555637717247,Q458
6313,Müssen sie  [START] Deutschland [END]  verlassen? Was den Prügel-Tätern von Amberg jetzt droht,22.0,LOC,0.9999358654022216,11.0,Deutschland,Deutschland,de,-0.10190853476524353,Q183
6313,Müssen sie Deutschland verlassen? Was den Prügel-Tätern von  [START] Amberg [END]  jetzt droht,66.0,LOC,0.9999398589134216,60.0,Amberg,Amberg,de,-0.09889112412929535,Q7042
6314,Regel-Missachtung ist keine kulturelle Sache:  [START] CDU- [END] Frau Güler über Großhochzeiten,50.0,MISC,0.8795844316482544,46.0,CDU-,Christlich Demokratische Union Deutschlands,de,-0.08938637375831604,Q49762
6314,Regel-Missachtung ist keine kulturelle Sache: CDU-Frau  [START] Güler [END]  über Großhochzeiten,60.0,PER,0.9999396800994872,55.0,Güler,Güler,de,-0.6595525741577148,Q1560095
6315,Im Sommer trifft  [START] Scholz [END]  eine boxende Deutsch-Irakerin - jetzt sitzt sie in seinem Kabinett,23.0,PER,0.9999856352806092,17.0,Scholz,Katharina Scholz,de,-0.5017183423042297,Q1247930
6315,Im Sommer trifft Scholz eine boxende  [START] Deutsch-Irak [END] erin - jetzt sitzt sie in seinem Kabinett,49.0,MISC,0.998942255973816,37.0,Deutsch-Irak,Deutsche Beteiligung am Amerikanischen Unabhängigkeitskrieg,de,-1.16028892993927,Q567004
6317, [START] Berlin [END] /Rom: Maas will Deutschland als Vorreiter bei Migranten-Aufnahme,6.0,LOC,0.999921441078186,0.0,Berlin,Berlin,de,-0.10527339577674866,Q64
6317,Berlin/ [START] Rom [END] : Maas will Deutschland als Vorreiter bei Migranten-Aufnahme,10.0,LOC,0.9998217225074768,7.0,Rom,Rom,de,-0.09343735873699188,Q220
6317,Berlin/Rom:  [START] Maas [END]  will Deutschland als Vorreiter bei Migranten-Aufnahme,16.0,PER,0.9999127388000488,12.0,Maas,Maas,de,-0.2922683358192444,Q41986
6317,Berlin/Rom: Maas will  [START] Deutschland [END]  als Vorreiter bei Migranten-Aufnahme,33.0,LOC,0.9998716115951538,22.0,Deutschland,Deutschland,de,-0.10281238704919815,Q183
6318, [START] Chemnitz [END] : Acht Jahre nach NSU-Enttarnung: Veranstaltung zu Rassismus,8.0,LOC,0.9999672770500184,0.0,Chemnitz,Chemnitz,de,-0.0922284796833992,Q2795
6318,Chemnitz: Acht Jahre nach  [START] NSU- [END] Enttarnung: Veranstaltung zu Rassismus,30.0,MISC,0.9998202919960022,26.0,NSU-,Nationalsozialistischer Untergrund,de,-0.1003975123167038,Q29325
6319,Auf  [START] Olaf Scholz [END]  und seine Ampel rollt ein identitätspolitischer Tsunami zu,15.0,PER,0.9999851584434508,4.0,Olaf Scholz,Olaf Scholz,de,-0.09294164180755615,Q61053
6320, [START] Dubai [END]  in der Krise: Die Ausländer verlassen das Land - es droht ein Teufelskreis,5.0,LOC,0.9994951486587524,0.0,Dubai,Dubai,de,-0.10889168083667755,Q612
6321, [START] Paris [END] /Rom: Verhärtete Fronten zwischen Paris und Rom,5.0,LOC,0.999811589717865,0.0,Paris,Paris,de,-0.11958158016204834,Q90
6321,Paris/ [START] Rom [END] : Verhärtete Fronten zwischen Paris und Rom,9.0,LOC,0.99983549118042,6.0,Rom,Rom,de,-0.10707616806030273,Q220
6321,Paris/Rom: Verhärtete Fronten zwischen  [START] Paris [END]  und Rom,44.0,LOC,0.9998912811279296,39.0,Paris,Paris,de,-0.1305185705423355,Q90
6321,Paris/Rom: Verhärtete Fronten zwischen Paris und  [START] Rom [END] ,52.0,LOC,0.999926209449768,49.0,Rom,Rom,de,-0.11084108799695969,Q220
6322, [START] Genf [END] : Noch nie waren weltweit so viele Menschen auf der Flucht,4.0,LOC,0.9998222589492798,0.0,Genf,Genf,de,-0.11795703321695328,Q71
6323, [START] Kramp-Karrenbauer [END]  fordert von Barley Ja zu Passentzug bei Dschihadisten auf,17.0,PER,0.8991473913192749,0.0,Kramp-Karrenbauer,Kramp-Karrenbauer,de,-0.08561867475509644,Q71359
6323,Kramp-Karrenbauer fordert von  [START] Barley [END]  Ja zu Passentzug bei Dschihadisten auf,36.0,PER,0.99941486120224,30.0,Barley,Barley,de,-0.09634902328252792,Q2772338
6324,Keine Gnade für Clan-Boss  [START] Miri [END] : Gerichte ebnen Weg für sofortige Abschiebung!,30.0,PER,0.9998140335083008,26.0,Miri,Miri,de,-0.24118277430534363,Q986803
6325, [START] AKK [END]  spricht Machtwort: Personalfragen stellen sich nicht,3.0,ORG,0.9999651908874512,0.0,AKK,AKK-Konflikt,de,-0.42022955417633057,Q294209
6326, [START] Washington [END] : Aufsichtsbehörde: Unhaltbare Zustände in US-Migrantenlagern,10.0,LOC,0.9998642206192015,0.0,Washington,"Washington, D.C.",de,-0.18804119527339935,Q61
6326,Washington: Aufsichtsbehörde: Unhaltbare Zustände in  [START] US- [END] Migrantenlagern,56.0,MISC,0.980542540550232,53.0,US-,Vereinigte Staaten,de,-0.09254156798124313,Q30
6327,Prügelei in  [START] Amberg [END] : Seehofer wütend über Gewaltexzesse,18.0,LOC,0.9999460577964784,12.0,Amberg,Amberg,de,-0.1015239953994751,Q7042
6327,Prügelei in Amberg:  [START] Seehofer [END]  wütend über Gewaltexzesse,28.0,PER,0.999912679195404,20.0,Seehofer,Seehofer,de,-0.24917025864124298,Q44612
6329, [START] Syrer [END]  zog Bundestags-Kandidatur zurück: Die AfD hat mich zur Zielscheibe gemacht,5.0,MISC,0.7670891880989075,0.0,Syrer,Syrer,de,-0.609451949596405,Q1287481
6329,Syrer zog Bundestags-Kandidatur zurück: Die  [START] AfD [END]  hat mich zur Zielscheibe gemacht,47.0,ORG,0.9998075366020204,44.0,AfD,Alternative für Deutschland,de,-0.09284576028585434,Q6721203
6330,Massen-Exodus von Arbeitskräften aus  [START] Großbritannien [END]  - alleine London schrumpft um 700.000 Einwohner,51.0,LOC,0.9998468160629272,37.0,Großbritannien,Vereinigtes Königreich,de,-0.16882073879241943,Q145
6330,Massen-Exodus von Arbeitskräften aus Großbritannien - alleine  [START] London [END]  schrumpft um 700.000 Einwohner,68.0,LOC,0.9998645782470704,62.0,London,London,de,-0.11504502594470978,Q84
6331,Unter Protest der Opposition:  [START] Brit [END] isches Unterhaus stimmt für umstrittenes Asylgesetz,34.0,MISC,0.999309778213501,30.0,Brit,Vereinigtes Königreich,de,-0.12377461791038513,Q145
6332,Warum  [START] Gießen [END]  trotz Polizei-Dauereinsätzen noch mehr Flüchtlinge aufnehmen will,12.0,LOC,0.9998952746391296,6.0,Gießen,Gießen,de,-0.1201632022857666,Q3874
6333,Nach Antisemitismusskandal meldet sich  [START] Ruth Moschner [END] : In meiner Familie war die jüdische Abstammung ein absolutes Tabu,52.0,PER,0.9999858140945436,39.0,Ruth Moschner,Ruth Moschner,de,-0.08124667406082153,Q95202
6333,Nach Antisemitismusskandal meldet sich Ruth Moschner: In meiner Familie war die  [START] jü [END] dische Abstammung ein absolutes Tabu,82.0,MISC,0.9739168882369996,80.0,jü,Judentum,de,-0.17173147201538086,Q9268
6334,Doch kein  [START] Syrer [END]  dabei: Was wir über die vier Prügler von Amberg wissen,15.0,MISC,0.80998694896698,10.0,Syrer,Syrien,de,-0.334882527589798,Q858
6334,Doch kein Syrer dabei: Was wir über die vier Prügler von  [START] Amberg [END]  wissen,63.0,LOC,0.9999521374702454,57.0,Amberg,Amberg,de,-0.12534283101558685,Q7042
6335,"Worüber Politiker lieber nicht sprechen, wenn sie über  [START] Deutschland [END] s Impfproblem klagen",66.0,LOC,0.9999712705612184,55.0,Deutschland,Deutschland,de,-0.09740209579467773,Q183
6336,Migrations-Experte:  [START] Deutschland [END]  könnte Aufnahme von 50.000 Flüchtlingen in den nächsten Wochen gut bewältigen,31.0,LOC,0.9999597072601318,20.0,Deutschland,Deutschland,de,-0.10235503315925598,Q183
6338, [START] Seehofer [END] : Nachbarländer klagen über Moral-Weltmeister Deutschland,8.0,PER,0.9998441934585572,0.0,Seehofer,Horst Seehofer,de,-0.345567524433136,Q44612
6338,Seehofer: Nachbarländer klagen über Moral-Weltmeister  [START] Deutschland [END] ,65.0,LOC,0.9992491602897644,54.0,Deutschland,Deutschland,de,-0.10134384036064148,Q183
6341, [START] Rom [END] : Entscheidung über Sea-Watch-Kapitänin vertagt,3.0,LOC,0.9998492002487184,0.0,Rom,Rom,de,-0.10633440315723419,Q220
6342,Zweiter  [START] Thüringer CDU-Kreisverband [END]  für Maaßen-Kandidatur,34.0,ORG,0.9687492847442628,8.0,Thüringer CDU-Kreisverband,CDU Thüringen,de,-0.08858734369277954,Q1023151
6343, [START] Rom [END] : Ermittlungen gegen deutsche Sea-Watch-Kapitänin,3.0,LOC,0.9998910427093506,0.0,Rom,Rom,de,-0.10304158926010132,Q220
6343,Rom: Ermittlungen gegen  [START] deutsche [END]  Sea-Watch-Kapitänin,32.0,MISC,0.9999339580535888,24.0,deutsche,Deutschland,de,-0.211149662733078,Q183
6345,Ratspräsidentschaft und  [START] Corona [END] -Krise: Merkel stellt sich den Fragen der Abgeordneten,30.0,MISC,0.999624729156494,24.0,Corona,Corona (Stephana),de,-0.6543229818344116,Q16666017
6345,Ratspräsidentschaft und Corona-Krise:  [START] Merkel [END]  stellt sich den Fragen der Abgeordneten,44.0,PER,0.9997182488441468,38.0,Merkel,Angela Merkel,de,-0.07316110283136368,Q567
6346,Nach Morddrohungen:  [START] Syrien- [END] Flüchtling Alaows zieht Bundestags-Kandidatur zurück,27.0,MISC,0.9967360496520996,20.0,Syrien-,Syrien,de,-0.14580027759075165,Q858
6346,Nach Morddrohungen: Syrien-Flüchtling  [START] Alaows [END]  zieht Bundestags-Kandidatur zurück,44.0,PER,0.9999797940254213,38.0,Alaows,Fahd Al-Ahmad Al-Yaber Al-Sabah,es,-2.7057981491088867,Q1617724
6348, [START] Trump [END] s neues Angebot zum „Shutdown“-Ende verärgert sogar eigene Fans,5.0,PER,0.9990969896316528,0.0,Trump,Donald Trump,de,-0.10551991313695908,Q22686
6350,Eine Episode aus dem Jahr 2019 offenbart das große Dilemma der  [START] CDU [END]  in Sachsen-Anhalt,66.0,ORG,0.9999794960021972,63.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.09118015319108963,Q49762
6350,Eine Episode aus dem Jahr 2019 offenbart das große Dilemma der CDU in  [START] Sachsen-Anhalt [END] ,84.0,LOC,0.9980245232582092,70.0,Sachsen-Anhalt,Sachsen-Anhalt,de,-0.08094438165426254,Q1206
6351, [START] Dortmund [END] : Kirchentag: Große Promi-Dichte und breite Themenpalette,8.0,LOC,0.9999599456787108,0.0,Dortmund,Dortmund,de,-0.09318278729915619,Q1295
6353, [START] Erdogan [END]  warnt vor Zuständen wie in der Flüchtlingskrise 2015 - Video,7.0,PER,0.9998748302459716,0.0,Erdogan,Recep Tayyip Erdoğan,de,-0.0892840251326561,Q39259
6355, [START] Berlin [END] /Kassel: Kreise: Stephan E. war 2015 bei Lübckes Asyl-Veranstaltung,6.0,LOC,0.9999833106994628,0.0,Berlin,Berlin,de,-0.10326403379440308,Q64
6355,Berlin/ [START] Kassel [END] : Kreise: Stephan E. war 2015 bei Lübckes Asyl-Veranstaltung,13.0,LOC,0.9999731183052064,7.0,Kassel,Kassel,de,-0.09955279529094696,Q2865
6355,Berlin/Kassel: Kreise:  [START] Stephan E [END] . war 2015 bei Lübckes Asyl-Veranstaltung,32.0,PER,0.9999934434890748,23.0,Stephan E,Stephan E.,de,-0.26524725556373596,Q64831559
6355,Berlin/Kassel: Kreise: Stephan E. war 2015 bei  [START] Lübc [END] kes Asyl-Veranstaltung,51.0,LOC,0.9969724416732788,47.0,Lübc,Lübeck,de,-0.3543902039527893,Q2843
6356,"Um  [START] Trump [END]  zu schlagen, müssen die Demokraten ihr „B-Problem“ lösen",8.0,PER,0.999853253364563,3.0,Trump,Donald Trump,de,-0.08255291730165482,Q22686
6356,"Um Trump zu schlagen, müssen die  [START] Demokrat [END] en ihr „B-Problem“ lösen",41.0,ORG,0.9999032020568848,33.0,Demokrat,Demokratische Partei (Vereinigte Staaten),de,-0.0892893373966217,Q29552
6357, [START] Trump [END]  prahlt mit angeblichem Mexiko-Deal - und verrät geheime Passagen,5.0,PER,0.999427318572998,0.0,Trump,Donald Trump,de,-0.08103523403406143,Q22686
6357,Trump prahlt mit angeblichem  [START] Mexiko-Deal [END]  - und verrät geheime Passagen,40.0,MISC,0.9980874061584472,29.0,Mexiko-Deal,Mexiko-Krieg,de,-1.0141323804855347,Q6683
6358,Das Gendersternchen ist Macht: Sein Gift zerfrisst die  [START] SPD [END]  - und danach uns alle,58.0,ORG,0.9999771118164062,55.0,SPD,Sozialdemokratische Partei Deutschlands,de,-0.12278592586517334,Q49768
6361,Faktencheck: Wie verändert sich die Sicherheit im Land durch  [START] afghan [END] ische Flüchtlinge?,67.0,MISC,0.9998430013656616,61.0,afghan,Afghanistan,de,-0.12082227319478989,Q889
6362,Neuer Streit um Asylrecht droht:  [START] Barley [END]  drückt bei Seehofer-Forderung auf Bremse,39.0,PER,0.9998373985290528,33.0,Barley,Barley,de,-0.19823919236660004,Q2772338
6362,Neuer Streit um Asylrecht droht: Barley drückt bei  [START] Seehofer- [END] Forderung auf Bremse,60.0,MISC,0.9992234110832214,51.0,Seehofer-,Seehof (Meklemburgia-Pomorze Przednie),pl,-0.8198699355125427,Q638918
6364,Clan-Boss  [START] Miri [END] : Die bittere politische Wahrheit hinter der Rückkehr des Staatsfeindes,14.0,PER,0.9998085498809814,10.0,Miri,Miri,de,-0.16542001068592072,Q986803
6365, [START] Brüssel [END] : Asylbewerberzahl in Deutschland auf EU-Hoch,7.0,LOC,0.9998769760131836,0.0,Brüssel,Brüssel,de,-0.09912054240703583,Q9005
6365,Brüssel: Asylbewerberzahl in  [START] Deutschland [END]  auf EU-Hoch,40.0,LOC,0.9998999834060668,29.0,Deutschland,Deutschland,de,-0.10566242784261703,Q183
6365,Brüssel: Asylbewerberzahl in Deutschland auf  [START] EU- [END] Hoch,48.0,MISC,0.7915589809417725,45.0,EU-,Europäische Union,de,-0.1266878992319107,Q458
6367, [START] Mainz [END] : CDU: Strafen für Veröffentlichung von Abschiebeterminen,5.0,LOC,0.9997333884239196,0.0,Mainz,Mainz,de,-0.15796400606632233,Q1720
6367,Mainz:  [START] CDU [END] : Strafen für Veröffentlichung von Abschiebeterminen,10.0,ORG,0.9999831914901732,7.0,CDU,Christlich Demokratische Union Deutschlands,de,-0.09583434462547302,Q49762
6368,Wirt nach Prügelorgie in  [START] Amberg [END] : „Das Wort 'Ausländer' gab es nicht – nur 'Idioten' und 'Nicht-Idioten'“,31.0,LOC,0.9999619126319884,25.0,Amberg,Amberg,de,-0.09731876850128174,Q7042
6371,Check in drei Städten: Die gemischte Bilanz der  [START] grüne [END] n Oberbürgermeister,53.0,MISC,0.9736164212226868,48.0,grüne,Grüne,de,-0.20943324267864227,Q234278
6372,Mann will  [START] Seehofer [END]  Frage zu Würzburg-Attentat stellen - PK-Leiterin bügelt ihn rüde ab,18.0,PER,0.9986797571182252,10.0,Seehofer,Horst Seehofer,de,-0.5315598845481873,Q44612
6372,Mann will Seehofer Frage zu  [START] Würzburg-A [END] ttentat stellen - PK-Leiterin bügelt ihn rüde ab,38.0,MISC,0.9472100734710692,28.0,Würzburg-A,Julius-Maximilians-Universität Würzburg,de,-0.19296357035636902,Q161976
6372,Mann will Seehofer Frage zu Würzburg-Attentat stellen -  [START] PK- [END] Leiterin bügelt ihn rüde ab,59.0,MISC,0.9231605529785156,56.0,PK-,Polizeikommissar,de,-0.25054073333740234,Q11741600
6373, [START] Rom [END] /Hambühren: Vater: Kapitänin Rackete bleibt vorerst in Italien,3.0,LOC,0.999975323677063,0.0,Rom,Rom,de,-0.10418972373008728,Q220
6373,Rom/ [START] Hambühren [END] : Vater: Kapitänin Rackete bleibt vorerst in Italien,13.0,LOC,0.9999549984931946,4.0,Hambühren,Hambühren,de,-0.0823204293847084,Q371560
6373,Rom/Hambühren: Vater: Kapitänin  [START] Rackete [END]  bleibt vorerst in Italien,39.0,PER,0.9998457431793212,32.0,Rackete,Rackete,de,-0.24389658868312836,Q64851682
6373,Rom/Hambühren: Vater: Kapitänin Rackete bleibt vorerst in  [START] Italien [END] ,65.0,LOC,0.9999737739562988,58.0,Italien,Italien,de,-0.128448486328125,Q38
6374,Vorstoß zur Seenotrettung: Jetzt kassiert  [START] Seehofer [END]  scharfe Kritik aus eigenen Reihen,50.0,PER,0.9999741315841676,42.0,Seehofer,Horst Seehofer,de,-0.3901536464691162,Q44612
6375, [START] Wie [END] sbaden: Susanna-Prozess: Ali B. könnte erneut gewalttätig werden,3.0,LOC,0.9999862909317015,0.0,Wie,Fiktives Universum,de,-0.5733407735824585,Q559618
6375,Wies [START] baden [END] : Susanna-Prozess: Ali B. könnte erneut gewalttätig werden,9.0,LOC,0.9998061656951904,4.0,baden,Baden (Land),de,-0.22929146885871887,Q6877935
6375,Wiesbaden:  [START] Susanna-Prozes [END] s: Ali B. könnte erneut gewalttätig werden,25.0,MISC,0.9298278093338012,11.0,Susanna-Prozes,Susanna im Bade,de,-0.9407457709312439,Q16930210
6375,Wiesbaden: Susanna-Prozess:  [START] Ali B [END] . könnte erneut gewalttätig werden,33.0,PER,0.9999473690986632,28.0,Ali B,Ali B,de,-0.13100890815258026,Q2439541
6376, [START] EU [END] -Grenzschutztruppe Frontex wird mächtiger - und gerät sofort im Mittelmeer in Bedrängnis,2.0,MISC,0.9999209642410278,0.0,EU,Europäische Union,de,-0.15612246096134186,Q458
6376,EU-Grenzschutztruppe  [START] Frontex [END]  wird mächtiger - und gerät sofort im Mittelmeer in Bedrängnis,28.0,ORG,0.999836564064026,21.0,Frontex,Frontex,de,-0.09145986288785934,Q21786841
6376,EU-Grenzschutztruppe Frontex wird mächtiger - und gerät sofort im  [START] Mittelmeer [END]  in Bedrängnis,76.0,LOC,0.999893307685852,66.0,Mittelmeer,Mittelmeer,de,-0.08748728036880493,Q4918
6377, [START] Amberg [END] : Ermittler: 21 Opfer bei Angriffen von Flüchtlingen in Amberg,6.0,LOC,0.999919593334198,0.0,Amberg,Amberg,de,-0.10504964739084244,Q7042
6377,Amberg: Ermittler: 21 Opfer bei Angriffen von Flüchtlingen in  [START] Amberg [END] ,68.0,LOC,0.9998891353607178,62.0,Amberg,Amberg,de,-0.10105162858963013,Q7042
6378, [START] Karlsruhe [END] : Mordfall Lübcke: Erwog Stephan E. die Tat lange vorher?,9.0,LOC,0.9999618530273438,0.0,Karlsruhe,Karlsruhe,de,-0.10516579449176788,Q1040
6378,Karlsruhe: Mordfall  [START] Lübcke [END] : Erwog Stephan E. die Tat lange vorher?,26.0,PER,0.9907457828521729,20.0,Lübcke,Lübcke,de,-0.5141088366508484,Q1748661
